zip,tract
80526,8069001114
80526,8069000600
80527,8069001007
80528,8069001608
80528,8069001607
80528,8069001605
80528,8069001606
80528,8069001709
80528,8069001603
80528,8069002501
80530,8123002015
80530,8123002014
80530,8123002016
80532,8069001903
80533,8013013601
80534,8123002102
80534,8069001709
80534,8123002103
80534,8123002101
80535,8069002402
80535,8069002503
80535,8069001301
80536,8069002402
80536,8069002503
80536,8069002401
80537,8123002103
80537,8069001902
80537,8069001804
80537,8069002005
80537,8069002010
80537,8069002008
80537,8069001901
80537,8069001809
80537,8069001903
80537,8069002011
80537,8069002007
80537,8069001709
80537,8069001706
80537,8069002600
80537,8069001808
80537,8069001704
80538,8069001804
80538,8069001809
80538,8069001707
80538,8069002402
80538,8069001808
80538,8069001806
80538,8069001903
80538,8069001807
80538,8069001902
80538,8069001709
80538,8069001706
80538,8069002300
80539,8069001706
80540,8013013602
80540,8069001903
80540,8069002600
80540,8013013601
80541,8069001706
80542,8123002103
80543,8123001404
80543,8123002101
80543,8123002102
80544,8013013302
80545,8069002402
80545,8069002401
80546,8123002208
80547,8069002501
80549,8069002502
80549,8069002503
80549,8123002501
80550,8123002207
80550,8123002204
80550,8123002206
80550,8123002208
80550,8069001709
80550,8123002203
80550,8123002210
80550,8123002209
80550,8123002205
80550,8123002300
80551,8123002203
80553,8069000902
80601,8001008523
80601,8001008543
80601,8001008537
80601,8001008605
80601,8001008606
80601,8001008540
80601,8001008551
80601,8001008535
80601,8001008542
80601,8001008541
80601,8001008603
80601,8001008604
80602,8001061200
80602,8001008545
80602,8001008544
80602,8001008526
80602,8001008551
80602,8001008548
80602,8001008541
80602,8001008524
80602,8001008540
80602,8001008549
80602,8001008550
80602,8001060000
80603,8001008536
80603,8123001908
80603,8001008523
80603,8001008539
80603,8123002502
80603,8001008538
80603,8014031400
80603,8123001902
80603,8001008542
80603,8001008401
80603,8001008604
80603,8123002006
80603,8001008537
80603,8001008541
80603,8123002005
80603,8123001907
80610,8123002501
80610,8123002300
80611,8123002501
80612,8069002503
80612,8069002502
80612,8123002501
80614,8001008529
80615,8123002501
80615,8123002208
80615,8123001500
80615,8123001600
80615,8123002300
80620,8123001004
80620,8123001005
80620,8123001006
80620,8123001405
80620,8123001003
80620,8123001404
80621,8123001906
80621,8123001800
80621,8123002016
80621,8123001905
80621,8123002021
80621,8123001907
80621,8123002004
80621,8123001908
80621,8123001902
80621,8123002006
80621,8123002015
80622,8123002501
80623,8123001700
80624,8123002501
80624,8123001600
80631,8123001005
80631,8123000701
80631,8123001500
80631,8123000200
80631,8123001700
80631,8123000402
80631,8123000401
80631,8123002203
80631,8123001004
80631,8123001006
80631,8123000705
80631,8123002208
80631,8123002501
80631,8123000800
80631,8123000300
80631,8123001300
80631,8123001417
80631,8123000502
80631,8123000501
80631,8123001600
80631,8123000900
80631,8123000703
80631,8123001415
80631,8123001416
80631,8123002209
80631,8123001003
80631,8123000600
80631,8123000100
80631,8123000704
80632,8123000502
80633,8123001413
80634,8123001202
80634,8123001406
80634,8123001411
80634,8123002101
80634,8123002209
80634,8123001300
80634,8123001100
80634,8123001413
80634,8123001201
80634,8123001405
80634,8123001416
80634,8123001414
80634,8123001415
80634,8123001404
80634,8123001410
80634,8123000502
80634,8123001407
80634,8123001005
80634,8123001412
80634,8123000900
80634,8123001409
80634,8123001417
80634,8123001408
80634,8123000401
80638,8123001004
80639,8123000200
80639,8123000800
80639,8123000300
80640,8001009103
80640,8001008801
80640,8001008535
80640,8001008523
80640,8001008802
80640,8001008537
80642,8123001800
80642,8123001902
80642,8001008401
80642,8123002502
80642,8001008523
80643,8001008401
80643,8001008402
80643,8123002502
80644,8123002502
80644,8123000705
80644,8123002501
80644,8123001600
80645,8123001600
80645,8123001700
80645,8123002502
80645,8123001800
80645,8123000705
80646,8123001500
80648,8123002501
80649,8087000200
80649,8123002502
80649,8087000100
80649,8123002501
80650,8123002501
80650,8123002300
80651,8123001800
80651,8123002103
80651,8123001700
80651,8123002101
80652,8123002502
80653,8087000200
80653,8087000300
80653,8087000100
80654,8123002502
80654,8087000200
80654,8001008402
80701,8087000400
80701,8001008402
80701,8087000500
80701,8087000800
80701,8087000200
80701,8087000600
80701,8087000100
80701,8087000300
80705,8087000300
80720,8121924100
80720,8121924200
80721,8095967700
80721,8095967600
80721,8115968300
80722,8075966000
80722,8075966300
80722,8075966400
80723,8121924200
80723,8087000800
80723,8087000700
80723,8087000100
80723,8121924100
80726,8075966400
80726,8075965900
80727,8125963100
80727,8125963200
80728,8075966400
80729,8123002501
80731,8095967700
80731,8125963200
80731,8125963100
80731,8075966400
80732,8123002501
80733,8087000800
80733,8121924200
80734,8095967700
80734,8125963100
80734,8095967600
80735,8125963100
80736,8075966000
80736,8075965900
80736,8075966400
80737,8115968300
80740,8121924100
80741,8075966000
80741,8087000100
80741,8123002501
80741,8121924200
80742,8123002501
80742,8087000100
80743,8121924100
80743,8121924200
80744,8095967700
80744,8115968300
80744,8095967600
80745,8123002501
80745,8075966000
80745,8075965900
80746,8095967700
80747,8075965900
80749,8115968300
80750,8087000100
80751,8075966200
80751,8075966400
80751,8075966300
80751,8075966100
80751,8075966000
80754,8087000100
80754,8123002501
80755,8125963100
80757,8121924100
80758,8125963200
80758,8125963100
80759,8121924100
80759,8125963100
80759,8125963200
80801,8121924100
80802,8017960600
80804,8073961800
80805,8063962100
80805,8063962200
80807,8063962100
80807,8125963100
80808,8041004601
80808,8041003909
80808,8039961205
80808,8039961100
80808,8041004602
80808,8041004603
80809,8041003400
80810,8017960600
80812,8121924100
80812,8125963200
80813,8119010201
80814,8119010105
80814,8119010106
80815,8063962300
80815,8073961800
80816,8093000500
80816,8119010201
80816,8119010106
80816,8119010105
80817,8041004503
80817,8041004507
80817,8041004508
80817,8041004501
80817,8101002918
80817,8041004510
80817,8041004603
80817,8041004602
80817,8041004403
80817,8041004511
80818,8073961800
80818,8073961700
80818,8121924100
80819,8041003400
80820,8093000500
80821,8073961700
80821,8073961800
80822,8125963200
80823,8073961800
80824,8125963100
80824,8125963200
80825,8017960600
80826,8073961700
80827,8093000300
80827,8093000500
80827,8119010105
80827,8093000400
80828,8039961100
80828,8073961800
80828,8073961700
80829,8041003400
80829,8041006700
80830,8039961100
80831,8041003902
80831,8041003909
80831,8039961205
80831,8041007602
80831,8041007601
80831,8041005104
80831,8041004601
80832,8041003909
80832,8039961205
80832,8039961100
80832,8073961800
80833,8041004602
80833,8041003909
80833,8039961100
80833,8073961800
80834,8121924100
80834,8063962300
80835,8041003909
80835,8039961100
80836,8063962100
80836,8063962200
80840,8041003801
80840,8041003802
80841,8041003802
80860,8119010202
80861,8063962200
80861,8063962300
80862,8017960600
80863,8119010104
80863,8041003701
80863,8119010105
80863,8119010106
80863,8041003400
80863,8119010103
80864,8041004602
80866,8119010104
80901,8041002300
80902,8041004401
80902,8041004402
80902,8041004403
80903,8041001000
80903,8041002700
80903,8041001600
80903,8041000900
80903,8041001800
80903,8041002200
80903,8041001700
80903,8041002300
80903,8041000800
80903,8041002800
80904,8041001400
80904,8041003701
80904,8041001500
80904,8041001302
80904,8041003707
80904,8041001301
80904,8041006600
80904,8041007900
80904,8041003400
80904,8041002400
80904,8041001104
80904,8041006700
80905,8041003000
80905,8041002400
80905,8041001104
80905,8041002900
80905,8041001000
80905,8041002502
80905,8041001400
80905,8041001600
80905,8041001500
80906,8041003305
80906,8041003100
80906,8041003307
80906,8041002501
80906,8041004501
80906,8041003000
80906,8041002400
80906,8119010202
80906,8041002800
80906,8041002900
80906,8041002502
80906,8041004402
80906,8041003400
80906,8041003308
80906,8041003303
80906,8041003306
80907,8041007900
80907,8041001000
80907,8041001104
80907,8041000900
80907,8041000800
80907,8041000500
80907,8041003708
80907,8041000101
80907,8041007800
80907,8041008000
80907,8041000302
80907,8041000400
80907,8041003709
80907,8041001101
80907,8041000203
80907,8041000301
80908,8041007101
80908,8041007601
80908,8041007000
80908,8041007602
80908,8041007300
80908,8041007500
80908,8041007400
80909,8041000700
80909,8041002102
80909,8041005900
80909,8041006000
80909,8041000400
80909,8041000800
80909,8041000101
80909,8041001900
80909,8041005700
80909,8041006100
80909,8041000102
80909,8041002700
80909,8041001800
80909,8041002101
80909,8041000600
80909,8041002000
80910,8041006100
80910,8041005201
80910,8041002700
80910,8041002101
80910,8041002800
80910,8041002102
80910,8041005202
80910,8041006400
80910,8041006302
80910,8041005400
80910,8041004501
80910,8041005300
80911,8041004501
80911,8041004507
80911,8041004200
80911,8041004503
80911,8041004300
80911,8041004502
80911,8041004506
80911,8041004100
80912,8041004603
80913,8041004401
80913,8041004402
80913,8041001900
80913,8041004403
80914,8041004008
80914,8041003305
80914,8041003306
80915,8041005900
80915,8041006000
80915,8041006200
80915,8041005110
80915,8041005111
80915,8041005700
80915,8041005000
80915,8041005800
80915,8041004008
80916,8041006501
80916,8041005400
80916,8041006301
80916,8041004501
80916,8041006200
80916,8041006502
80916,8041006302
80916,8041006100
80916,8041006400
80916,8041004009
80916,8041004008
80917,8041005502
80917,8041005602
80917,8041005501
80917,8041005700
80917,8041005800
80917,8041000101
80917,8041005601
80918,8041004705
80918,8041005501
80918,8041006902
80918,8041000202
80918,8041004901
80918,8041004702
80918,8041000101
80918,8041007800
80918,8041003905
80918,8041004800
80918,8041004706
80918,8041000302
80918,8041004701
80918,8041007700
80918,8041004902
80918,8041000203
80918,8041005502
80918,8041006801
80918,8041004703
80919,8041003708
80919,8041003707
80919,8041003709
80919,8041003705
80919,8041003706
80919,8041003702
80920,8041006802
80920,8041007102
80920,8041007700
80920,8041006901
80920,8041003802
80920,8041003906
80920,8041006801
80920,8041007101
80920,8041007000
80920,8041006902
80920,8041007201
80920,8041003905
80921,8041007300
80921,8041007202
80921,8041007500
80921,8041003701
80921,8041007201
80922,8041005602
80922,8041005108
80922,8041005800
80922,8041005109
80922,8041005107
80922,8041005105
80923,8041006902
80923,8041004705
80923,8041005105
80923,8041005104
80923,8041004706
80923,8041005106
80923,8041005501
80923,8041005107
80924,8041007101
80924,8041007601
80925,8041004603
80925,8041004510
80925,8041004008
80925,8041004503
80926,8041004403
80926,8041003306
80926,8043978100
80927,8041005104
80928,8041004603
80928,8041004602
80929,8041005111
80929,8041004603
80929,8041005104
80930,8041005104
80930,8041004603
80930,8041004601
80931,8041004300
80932,8041001900
80933,8041000400
80934,8041001301
80935,8041005400
80936,8041004901
80937,8041002502
80938,8041005104
80939,8041005104
80941,8041007700
80942,8041002300
80946,8041001600
80947,8041002300
80949,8041003709
80950,8041001800
80951,8041005111
80951,8041005104
80960,8041002502
80962,8041003906
80970,8041005000
80977,8041004503
80997,8041007201
81001,8101000902
81001,8101000904
81001,8101000903
81001,8101000800
81001,8101003600
81001,8101000905
81001,8101001000
81001,8101003001
81001,8101003004
81001,8101001200
81001,8101001100
81002,8101003500
81003,8101000500
81003,8101000300
81003,8101000400
81003,8101002917
81003,8101002901
81003,8101000200
81003,8101003500
81003,8101000600
81004,8101002300
81004,8101002804
81004,8101003103
81004,8101001800
81004,8101001500
81004,8101002200
81004,8101002000
81004,8101002806
81004,8101001400
81004,8101001900
81004,8101002500
81004,8101002400
81004,8101002600
81004,8101001600
81004,8101002100
81005,8101001700
81005,8101002600
81005,8101002808
81005,8101002801
81005,8101002807
81005,8101002700
81005,8101002802
81005,8101001600
81005,8101002806
81005,8101001800
81006,8101003104
81006,8101003106
81006,8101002000
81006,8101003200
81006,8101003103
81006,8101003600
81006,8101003105
81006,8101003001
81007,8101002913
81007,8101980100
81007,8101002914
81007,8101002912
81007,8101002911
81007,8101002915
81007,8101002917
81007,8101002918
81007,8101002906
81007,8101002916
81008,8101000400
81008,8101000100
81008,8101000500
81008,8101000200
81008,8041004511
81008,8101002917
81008,8101003600
81008,8101002903
81008,8101002918
81008,8101002901
81008,8101003004
81009,8101003600
81010,8101003500
81011,8101003500
81012,8101003500
81019,8101002804
81020,8071000100
81020,8071000800
81021,8061960100
81021,8073961800
81022,8101003600
81022,8101003200
81023,8101002806
81023,8101002804
81024,8071000100
81024,8071000300
81025,8101003200
81025,8101003600
81027,8071000800
81029,8009964700
81029,8009964600
81030,8089968600
81033,8025969600
81034,8025969600
81036,8017960600
81036,8061960100
81039,8025969600
81039,8089968000
81039,8071000800
81039,8101003200
81039,8101003600
81039,8089968400
81040,8055960900
81041,8099000700
81041,8009964600
81041,8099000600
81043,8099000600
81044,8011966700
81045,8061960100
81045,8017960600
81045,8073961800
81046,8071000500
81047,8009964600
81047,8061960100
81047,8099000100
81047,8099000700
81047,8099000600
81049,8071000800
81050,8011966700
81050,8089968600
81050,8089968200
81050,8089968400
81050,8089968500
81050,8089968300
81052,8011966700
81052,8099000200
81052,8099000100
81052,8099000300
81052,8099000700
81054,8011966700
81054,8009964600
81054,8071000800
81055,8055960900
81057,8011966700
81058,8089968400
81058,8089968000
81058,8025969600
81059,8071000800
81059,8089968400
81062,8101003600
81062,8025969600
81063,8073961800
81063,8025969600
81064,8009964600
81064,8071000800
81067,8089968200
81067,8089968400
81067,8089968100
81067,8089968300
81067,8089968500
81069,8101002804
81069,8055960900
81069,8027970100
81071,8061960100
81073,8009964600
81073,8009964700
81076,8073961800
81076,8025969600
81077,8089968300
81081,8071000800
81082,8071000200
81082,8071000500
81082,8071000100
81082,8071000800
81082,8071000400
81082,8071000300
81084,8009964600
81084,8009964700
81087,8009964700
81089,8055960900
81089,8055960600
81089,8071000800
81090,8009964600
81091,8071000300
81091,8071000100
81092,8061960100
81092,8099000100
81092,8011966700
81101,8003960000
81101,8021974900
81101,8003960300
81101,8003960100
81101,8003960200
81101,8105977000
81102,8003960200
81120,8021974900
81120,8021974800
81121,8007940400
81122,8067940300
81122,8007974300
81122,8067970704
81122,8067970600
81122,8007940400
81123,8023972600
81124,8021974900
81125,8105977000
81125,8003960000
81125,8109977700
81125,8109977600
81126,8023972700
81128,8007974400
81129,8021974800
81130,8053973100
81130,8079973600
81131,8109977600
81132,8105976800
81132,8109977700
81132,8109977600
81132,8105977000
81133,8023972600
81135,8105976700
81136,8109977700
81136,8003960000
81137,8067940300
81137,8067940400
81137,8007940400
81138,8023972700
81140,8021974900
81140,8105977000
81140,8021974800
81141,8021974800
81143,8109977600
81144,8003960100
81144,8105977000
81144,8105976700
81144,8003960000
81146,8003960000
81147,8053973100
81147,8007940400
81147,8007974400
81147,8007974300
81147,8007974200
81148,8021974800
81149,8109977600
81151,8021974900
81151,8023972700
81151,8021974800
81152,8023972700
81154,8079973600
81154,8105977000
81155,8109977600
81157,8007974300
81201,8015000300
81201,8043979000
81201,8015000100
81201,8015000200
81210,8051963800
81210,8051963600
81211,8015000402
81211,8015000401
81212,8043978800
81212,8043979200
81212,8043979100
81212,8043980100
81212,8043978500
81212,8043978400
81212,8043978600
81212,8043979400
81212,8043980300
81212,8043978300
81212,8043979000
81215,8043978300
81220,8085966501
81220,8051963900
81221,8043979400
81222,8043979000
81223,8043978300
81223,8027970100
81223,8043979000
81224,8051963800
81225,8051963800
81226,8043979100
81226,8043979400
81226,8027970100
81226,8043978200
81227,8015000300
81228,8065961900
81228,8015000402
81230,8051963900
81230,8051963600
81230,8109977600
81230,8051963700
81231,8051963700
81232,8043979000
81233,8043979000
81235,8053973100
81236,8015000401
81236,8015000402
81236,8015000300
81237,8051963600
81239,8051963600
81240,8043979400
81240,8043978200
81240,8043978100
81240,8043978300
81241,8051963600
81242,8015000300
81242,8015000200
81243,8051963900
81244,8043979400
81248,8109977600
81251,8065961900
81252,8027970100
81252,8043979200
81253,8043979400
81253,8027970100
81253,8101002806
81290,8043978200
81301,8111972600
81301,8067970704
81301,8067970703
81301,8067971100
81301,8067970800
81301,8067970900
81301,8067970701
81301,8067970600
81301,8067971000
81302,8067971100
81303,8067970703
81303,8067940400
81303,8067970701
81303,8067940300
81303,8067971100
81303,8067970600
81320,8083969200
81320,8033000100
81321,8083969300
81321,8083969600
81321,8083941100
81321,8083969200
81321,8083969400
81323,8083969200
81323,8083969000
81323,8083969300
81323,8083969600
81324,8033000100
81325,8113968200
81326,8067940400
81326,8067970701
81327,8083969200
81328,8067970701
81328,8083969600
81328,8083969000
81328,8083941100
81328,8083969100
81329,8067940400
81330,8083969100
81331,8033000100
81331,8083969200
81332,8033000100
81334,8083941100
81335,8083969200
81401,8085966503
81401,8085966400
81401,8085966202
81401,8085966501
81401,8085966602
81401,8085966502
81401,8085966201
81401,8085966601
81401,8085966300
81402,8085966300
81403,8085966601
81403,8091967600
81403,8085966201
81403,8085966501
81403,8085966602
81403,8085966300
81403,8085966100
81410,8029964700
81410,8029965000
81410,8029964800
81411,8085966100
81413,8029965000
81413,8029965200
81413,8029964700
81414,8029964700
81415,8029965000
81415,8085966202
81416,8029964700
81416,8029965100
81416,8029964800
81416,8029964900
81416,8085966201
81418,8029965200
81418,8029964700
81419,8029965000
81419,8029964600
81420,8029965000
81422,8085966100
81423,8113968200
81424,8085966100
81425,8085966201
81425,8085966602
81425,8085966202
81426,8113968103
81427,8091967600
81428,8029965000
81428,8029964600
81428,8051963900
81429,8085966100
81430,8113968103
81431,8085966100
81431,8085966300
81432,8091967600
81433,8111972600
81434,8029964600
81434,8051963900
81435,8113968102
81435,8113968103
81435,8113968101
81501,8077000601
81501,8077000800
81501,8077000500
81501,8077000400
81501,8077000602
81501,8077000200
81501,8077000300
81501,8077000700
81501,8077000900
81502,8077000300
81503,8077001302
81503,8077001301
81503,8077001200
81503,8077001900
81504,8077000601
81504,8077000602
81504,8077001101
81504,8077001001
81504,8077000800
81504,8077001600
81504,8077001707
81504,8077001703
81504,8077001102
81504,8077000700
81505,8077001002
81505,8077001600
81505,8077001502
81505,8077000900
81505,8077000400
81506,8077001001
81506,8077000500
81506,8077000601
81506,8077001600
81506,8077001002
81506,8077000400
81507,8077001402
81507,8077001403
81507,8077001900
81507,8077001301
81507,8077001404
81520,8077001703
81520,8077001706
81520,8077001702
81520,8077001707
81520,8077001705
81521,8077001502
81521,8077001501
81521,8077001900
81521,8077001402
81522,8077001900
81523,8077001900
81524,8077001502
81525,8077001502
81526,8077001900
81526,8077001702
81526,8077001200
81527,8077001900
81601,8045951803
81601,8045951702
81601,8045951902
81601,8045951600
81601,8045951802
81601,8045951701
81601,8045951804
81602,8045951702
81610,8081000600
81611,8097000100
81611,8097000402
81611,8097000401
81611,8097000500
81612,8097000401
81615,8097000100
81620,8037000501
81620,8037000502
81620,8037000503
81621,8037000302
81621,8037000301
81621,8097000100
81621,8097000500
81623,8051963800
81623,8045951804
81623,8045951802
81623,8097000100
81623,8037000301
81623,8051963900
81623,8037000302
81623,8045951803
81624,8077001800
81625,8081000600
81625,8081000400
81625,8081000500
81625,8081000300
81625,8107000100
81630,8045952100
81630,8077001800
81631,8037000403
81632,8037000402
81632,8037000401
81632,8037000403
81633,8081000600
81635,8077001800
81635,8045952100
81635,8045952002
81637,8037000403
81637,8037000100
81637,8037000200
81637,8045951600
81638,8103951100
81638,8081000600
81638,8107000300
81639,8107000100
81639,8107000200
81639,8107000300
81640,8081000600
81641,8103951200
81641,8081000600
81641,8103951100
81641,8045951600
81642,8037000302
81642,8097000500
81643,8077001800
81645,8037000600
81646,8077001800
81647,8045952002
81647,8045951902
81647,8045951901
81648,8103951200
81649,8037000600
81650,8045951902
81650,8103951100
81650,8045951901
81650,8045952100
81650,8045952001
81650,8045952002
81652,8045951902
81652,8045951901
81652,8045952001
81652,8045952002
81653,8081000600
81654,8097000500
81654,8097000100
81655,8037000403
81655,8037000401
81656,8097000500
81657,8037000701
81657,8037000703
81657,8037000702
81658,8037000703
82001,56021001000
82001,56021000700
82001,56021000800
82001,56021000501
82001,56021002000
82001,56021000900
82001,56021001502
82001,56021001501
82001,56021001902
82001,56021000600
82001,56021001401
82001,56021001100
82001,56021980801
82003,56021000700
82003,56021001402
82003,56021980801
82005,56021001100
82007,56021001902
82007,56021000200
82007,56021000402
82007,56021000401
82007,56021002000
82007,56021000300
82009,56021002000
82009,56021001502
82009,56021001501
82009,56021980801
82009,56021001100
82009,56021001902
82009,56021001901
82009,56021001402
82009,56021001200
82009,56021001401
82009,56021001300
82009,56021000900
82050,56021002000
82051,56001963900
82052,56021001902
82052,56001963900
82053,56021002000
82054,56021002000
82055,56001963900
82058,56001963900
82059,56021001902
82060,56021002000
82061,56021001902
82063,56001963900
82070,56001963700
82070,56001962800
82070,56001963900
82070,56001963600
82070,56001962900
82070,56001963400
82070,56001963500
82070,56001962700
82071,56001963500
82072,56001963700
82072,56001963000
82072,56001962700
82072,56001963900
82072,56001962900
82072,56001963100
82072,56001963500
82072,56001963400
82081,56021001902
82081,56021002000
82081,56021001901
82082,56021002000
82083,56007968100
82083,56001963900
82084,56001963900
82190,56039967600
82190,56029965300
82201,56031959400
82201,56001963900
82201,56015958000
82201,56031959100
82210,56031959400
82210,56015958000
82212,56015958000
82212,56015957700
82213,56031959100
82214,56031959100
82215,56031959100
82217,56015958000
82218,56015958000
82219,56015957700
82221,56015958000
82222,56027957200
82223,56015957700
82223,56015958000
82224,56009956600
82224,56027957200
82225,56027957200
82225,56015957700
82227,56027957200
82229,56009956600
82240,56015957800
82240,56015958000
82240,56015957900
82240,56015957700
82242,56027957200
82242,56015957700
82243,56015958000
82244,56015958000
82301,56007967600
82301,56013000300
82301,56007967700
82301,56007967800
82310,56013000300
82321,56007967600
82322,56037971600
82323,56007967600
82324,56007968100
82325,56007968000
82327,56007968100
82329,56007968100
82329,56001963900
82331,56007968000
82332,56007967600
82334,56007967600
82335,56007968100
82336,56037971600
82401,56043000200
82401,56043000302
82401,56003962600
82401,56043000301
82401,56017967900
82410,56003962600
82410,56003962700
82411,56003962600
82411,56003962700
82411,56029965300
82412,56003962800
82414,56029965300
82414,56029965500
82414,56029965400
82420,56003962800
82421,56029965100
82421,56003962800
82422,56003962700
82423,56003962800
82426,56003962700
82426,56003962600
82428,56003962600
82430,56017967900
82431,56003962800
82432,56003962600
82433,56029965300
82434,56003962600
82434,56003962700
82435,56029965300
82435,56029965200
82435,56003962800
82435,56029965100
82435,56003962700
82440,56029965100
82441,56003962600
82441,56003962700
82442,56003962600
82442,56043000200
82443,56017967800
82443,56017967900
82450,56029965300
82501,56013940300
82501,56013940500
82501,56013940201
82501,56013940202
82501,56013940400
82510,56013940202
82512,56013000400
82512,56013940100
82513,56013940100
82513,56013000400
82514,56013940100
82515,56013000300
82516,56013940100
82516,56013940202
82516,56013940201
82520,56013000300
82520,56013940202
82520,56013000200
82520,56013940100
82520,56013000100
82523,56013940100
82523,56013940201
82524,56013940202
82601,56025001603
82601,56025000901
82601,56025000700
82601,56025000800
82601,56025000902
82601,56025000300
82601,56025000501
82601,56025001401
82601,56025001200
82601,56025000600
82601,56025001800
82601,56025001602
82601,56025000200
82602,56025000502
82602,56025000200
82604,56025000800
82604,56025000200
82604,56025001603
82604,56025000901
82604,56025001800
82604,56025001100
82604,56025001200
82604,56007968100
82604,56025001700
82604,56025000902
82604,56025001000
82605,56025000502
82609,56025001800
82609,56025000502
82609,56025000200
82609,56025001602
82609,56025000400
82609,56025000300
82609,56025000501
82609,56025000600
82615,56007968100
82620,56025001800
82630,56025001800
82633,56009956400
82633,56009956500
82633,56009956600
82635,56025001401
82636,56025001602
82636,56025001401
82636,56009956600
82636,56025001800
82637,56009956600
82637,56009956700
82638,56025001800
82639,56025001401
82639,56019955100
82639,56025001800
82640,56019955100
82642,56013000300
82643,56025001401
82644,56025001100
82646,56025001800
82648,56025001800
82649,56013000300
82649,56013940201
82649,56013940202
82701,56005000100
82701,56045951100
82701,56027957200
82701,56045951300
82710,56011950200
82710,56011950300
82711,56011950200
82712,56011950300
82714,56011950200
82714,56011950300
82715,56045951100
82716,56005000600
82716,56005000100
82716,56005000700
82716,56005000300
82716,56005000400
82718,56005000100
82718,56005000200
82718,56005000700
82718,56005000500
82718,56005000300
82720,56011950200
82720,56011950300
82721,56011950200
82721,56005000700
82723,56045951100
82725,56005000700
82727,56005000100
82727,56005000200
82727,56005000700
82729,56011950200
82729,56045951100
82729,56011950300
82730,56045951100
82730,56011950200
82731,56005000700
82732,56005000100
82801,56033000300
82801,56033000600
82801,56033000400
82801,56033000100
82801,56033000200
82801,56033000500
82831,56033000500
82831,56019955100
82831,56005000700
82832,56033000500
82832,56019955100
82833,56033000500
82834,56019955200
82834,56019955100
82835,56033000500
82835,56019955100
82836,56033000600
82837,56033000500
82838,56033000600
82839,56033000600
82840,56019955100
82842,56033000500
82844,56033000600
82845,56033000500
82901,56037971100
82901,56037971600
82901,56037970601
82901,56037970902
82901,56037970800
82901,56037970903
82901,56037971000
82901,56037970500
82901,56037971200
82901,56037970901
82902,56037970902
82922,56035000102
82923,56035000102
82925,56035000102
82929,56037970700
82930,56041975300
82930,56041975400
82931,56041975400
82932,56037971600
82933,56041975200
82934,56037970500
82935,56037970500
82935,56037970602
82935,56037970700
82935,56037970601
82936,56041975200
82937,56041975200
82939,56041975200
82941,56035000102
82941,56035000101
82942,56037970902
82943,56037970800
82944,56041975200
82945,56037971600
83001,56039967701
83001,56039967800
83001,56039967702
83001,56039967600
83002,56039967702
83011,56039967600
83012,56039967600
83013,56039967600
83014,56039967600
83014,56039967702
83025,56039967600
83101,56023978200
83101,56023978400
83110,56023978100
83110,56023978000
83111,56023978000
83111,56023978100
83112,56023978100
83112,56023978000
83113,56035000101
83114,56023978200
83115,56035000101
83115,56035000102
83116,56023978400
83118,56023978000
83119,56023978100
83120,56023978000
83122,56023978100
83123,56023978200
83124,56023978200
83126,56023978100
83127,56023978000
83128,56023978100
83128,56023978000
83201,16005000400
83201,16005001000
83201,16005001101
83201,16005001400
83201,16005001200
83201,16005001300
83201,16005000600
83201,16005000200
83201,16005000900
83201,16005001102
83201,16005001500
83201,16005000700
83201,16005000800
83202,16005001101
83202,16011940000
83202,16005000400
83202,16005000200
83202,16005000300
83202,16005000500
83202,16005000700
83202,16005001400
83202,16005001200
83202,16005001500
83202,16005940000
83203,16011940000
83204,16005000600
83204,16005001603
83204,16005001602
83204,16005000800
83204,16005001700
83204,16005000700
83204,16005001500
83204,16077960100
83204,16005000200
83204,16005981800
83204,16005001601
83205,16005000900
83206,16005001200
83209,16005000800
83209,16005000700
83210,16011950300
83211,16031950100
83211,16077960100
83211,16011950300
83211,16077960200
83212,16077960100
83213,16023970100
83214,16005001900
83215,16011950300
83217,16029960100
83218,16011950200
83220,16007950200
83221,16011950200
83221,16011950700
83221,16011950400
83221,16011950600
83221,16011950300
83221,16011950500
83221,16011940000
83223,16007950200
83226,16059970100
83226,16037960200
83227,16037960200
83228,16041970100
83229,16059970100
83232,16041970100
83233,16007950100
83234,16005001900
83235,16037960200
83235,16059970300
83236,16011950100
83236,16011950400
83236,16011950200
83236,16011950300
83236,16011940000
83237,16041970200
83238,16007950100
83239,16007950200
83241,16041970100
83241,16029960100
83243,16071960100
83244,16023970100
83245,16005001900
83245,16005000200
83246,16005001900
83250,16005001900
83251,16037960200
83252,16071960100
83253,16037960200
83253,16059970300
83254,16007950100
83254,16007950200
83255,16037960200
83255,16023970100
83256,16011950600
83261,16007950200
83262,16011950700
83262,16011950300
83263,16041970200
83263,16041970100
83271,16077960100
83272,16007950200
83272,16007950100
83274,16011950300
83274,16011950200
83274,16011950100
83274,16019970100
83274,16019971400
83276,16029960200
83276,16007950200
83276,16029960100
83277,16011950300
83278,16037960200
83281,16005001900
83283,16041970100
83285,16019970100
83285,16029960200
83286,16041970100
83287,16007950200
83301,16083000700
83301,16083001500
83301,16053970500
83301,16083001300
83301,16083001000
83301,16083001200
83301,16083001100
83301,16083000200
83301,16083000900
83301,16083000800
83301,16083000600
83301,16083000500
83302,16083001500
83302,16073950200
83303,16083000800
83303,16083001100
83311,16031950100
83312,16031950100
83313,16013960200
83313,16013960100
83314,16047960100
83314,16047960200
